application_id,citizen_id,scheme_id,application_date,declared_income,declared_land_area,document_count,application_status,previous_application,duplicate_identity_flag,income_mismatch_flag,land_mismatch_flag,multiple_scheme_flag,fraud_label,income_deviation_pct,land_deviation_pct,application_frequency,days_since_previous_application,scheme_claim_count,benefit_overlap_count,document_completeness,citizen_data_consistency,application_consistency_score,suspicious_pattern_score
APP10695,CIT10149,SCH008,2025-11-26,12061,0.0,4,Approved,True,0,0,0,1,0,0.51,0.0,4,28,3,3,1.0,98.33,100.0,12
APP10696,CIT10272,SCH009,2025-11-26,87007,0.21,5,Approved,False,0,0,0,0,0,1.33,5.0,1,-1,1,1,1.0,98.58,97.38,3
APP10697,CIT10276,SCH001,2025-11-27,62252,0.0,5,Submitted,True,0,0,0,1,0,0.29,0.0,3,175,3,2,1.0,98.02,97.91,17
APP10698,CIT10299,SCH009,2025-11-27,17255,0.0,5,Under Review,False,0,0,0,0,0,2.62,0.0,1,-1,1,1,1.0,96.95,100.0,6
APP10699,CIT10172,SCH002,2025-11-28,198455,0.0,5,Under Review,True,0,0,0,1,0,9.56,0.0,6,5,4,4,1.0,95.94,97.27,22
APP10700,CIT10047,SCH001,2025-11-28,12095,0.39,5,Approved,True,0,0,0,1,0,0.79,0.0,2,125,2,2,1.0,100.0,98.42,2
APP10701,CIT10114,SCH008,2025-11-29,81380,4.39,4,Approved,False,0,0,0,0,0,2.63,2.01,1,-1,1,1,1.0,98.23,98.98,4
APP10702,CIT10275,SCH008,2025-11-29,65228,1.66,4,Approved,True,0,0,0,1,0,3.98,1.22,4,236,4,4,1.0,96.91,97.96,18
APP10703,CIT10304,SCH011,2025-11-29,48703,0.0,3,Approved,False,0,0,0,0,0,1.3,0.0,1,-1,1,0,0.75,100.0,87.88,4
APP10704,CIT10480,SCH004,2025-11-30,36847,0.09,5,Submitted,True,0,0,1,1,0,0.84,70.97,5,9,4,3,1.0,65.74,100.0,36
APP10705,CIT10207,SCH008,2025-11-30,133297,0.0,4,Under Review,True,0,0,0,1,0,3.22,0.0,3,47,3,3,1.0,99.11,100.0,15
APP10706,CIT10453,SCH007,2025-12-01,59315,0.0,4,Approved,True,0,0,0,1,0,2.41,0.0,2,40,2,2,1.0,97.71,100.0,0
APP10707,CIT10395,SCH002,2025-12-01,164069,0.0,3,Approved,True,0,0,0,1,0,3.17,0.0,2,318,2,2,0.75,99.98,86.38,0
APP10708,CIT10463,SCH005,2025-12-02,29292,0.22,4,Approved,False,0,0,0,0,0,3.66,22.0,1,-1,1,1,1.0,86.61,100.0,13
APP10709,CIT10413,SCH010,2025-12-02,80808,0.0,4,Under Review,True,0,0,0,0,0,0.65,0.0,2,278,2,1,1.0,97.76,100.0,0
APP10710,CIT10242,SCH004,2025-12-03,52578,0.67,4,Approved,True,0,0,0,0,0,0.44,0.0,3,87,1,1,1.0,100.0,100.0,1
APP10711,CIT10301,SCH003,2025-12-03,69176,0.0,5,Approved,True,0,0,0,0,0,2.15,0.0,2,305,2,1,1.0,99.03,100.0,0
APP10712,CIT10196,SCH001,2025-12-04,105076,0.1,4,Under Review,False,0,0,0,0,0,2.83,0.0,1,-1,1,1,1.0,99.0,97.32,0
APP10713,CIT10497,SCH005,2025-12-04,12387,0.0,5,Submitted,False,0,0,0,0,0,3.23,0.0,1,-1,1,1,1.0,98.7,100.0,2
APP10714,CIT10164,SCH010,2025-12-05,25813,7.01,4,Under Review,True,0,0,0,0,0,3.94,0.85,2,98,2,1,1.0,99.6,97.51,0
APP10715,CIT10176,SCH008,2025-12-05,112315,0.0,4,Submitted,False,0,0,0,0,0,3.78,0.0,1,-1,1,1,1.0,98.62,97.98,0
APP10716,CIT10343,SCH012,2025-12-06,322910,0.0,4,Under Review,True,0,0,0,1,0,3.42,0.0,2,235,2,2,1.0,98.0,100.0,0
APP10717,CIT10271,SCH009,2025-12-06,37327,3.64,4,Under Review,True,0,0,0,1,0,17.12,2.41,6,63,4,4,1.0,92.3,100.0,18
APP10718,CIT10110,SCH007,2025-12-07,93249,1.58,4,Submitted,True,0,0,0,1,0,3.08,0.63,2,62,2,2,1.0,96.72,100.0,0
APP10719,CIT10172,SCH012,2025-12-07,47333,0.0,3,Under Review,True,0,1,0,1,1,78.43,0.0,7,9,5,5,0.75,64.06,82.74,43
APP10720,CIT10451,SCH011,2025-12-08,36821,1.54,4,Submitted,True,0,0,0,1,0,1.76,1.91,4,48,4,3,1.0,97.31,100.0,13
APP10721,CIT10352,SCH001,2025-12-08,112188,0.0,4,Under Review,True,0,0,0,1,0,0.65,0.0,7,23,6,5,1.0,100.0,99.31,9
APP10722,CIT10202,SCH001,2025-12-08,71248,0.0,2,Approved,True,0,0,0,1,1,11.68,0.0,2,276,2,2,0.5,94.94,68.62,34
APP10723,CIT10168,SCH001,2025-12-09,48922,0.1,3,Approved,False,0,1,0,0,1,56.71,0.0,1,-1,1,1,0.75,74.13,84.17,27
APP10724,CIT10102,SCH002,2025-12-09,16062,0.0,5,Approved,False,0,0,0,0,0,1.67,0.0,1,-1,1,1,1.0,98.11,99.06,0
APP10725,CIT10086,SCH001,2025-12-10,71324,2.5,3,Under Review,False,0,0,0,0,0,3.41,2.34,1,-1,1,1,0.75,99.41,83.17,10
APP10726,CIT10142,SCH004,2025-12-10,91928,0.0,5,Submitted,True,0,0,0,1,0,2.04,0.0,4,69,4,4,1.0,98.86,100.0,24
APP10727,CIT10447,SCH010,2025-12-11,72682,6.51,3,Under Review,True,0,0,0,0,0,1.19,2.11,2,82,2,1,1.0,97.83,100.0,1
APP10728,CIT10337,SCH009,2025-12-11,30657,1.91,5,Submitted,True,0,0,0,1,0,3.28,2.69,3,154,3,3,1.0,97.13,100.0,18
APP10729,CIT10213,SCH012,2025-12-12,18182,0.0,4,Approved,True,0,0,0,1,0,1.75,0.0,2,304,2,2,1.0,97.56,100.0,0
APP10730,CIT10051,SCH004,2025-12-12,44367,0.2,3,Under Review,True,0,0,0,0,0,2.03,0.0,2,260,2,1,0.75,97.37,83.92,1
APP10731,CIT10112,SCH004,2025-12-13,36005,0.04,5,Approved,False,0,0,0,0,0,2.36,4.0,1,-1,1,1,1.0,99.13,99.15,2
APP10732,CIT10463,SCH007,2025-12-13,28479,0.0,3,Submitted,True,0,0,0,1,0,0.79,0.0,2,11,2,2,0.75,99.13,86.47,2
APP10733,CIT10442,SCH011,2025-12-14,24343,3.0,5,Submitted,True,0,0,0,0,0,2.2,1.32,2,177,2,1,1.0,97.16,98.74,0
APP10734,CIT10271,SCH009,2025-12-14,45588,3.64,5,Submitted,True,0,0,0,1,0,1.22,2.41,7,8,4,4,1.0,98.4,99.44,11
APP10735,CIT10065,SCH007,2025-12-15,21467,0.0,4,Submitted,True,0,0,0,1,0,2.05,0.0,3,39,3,2,1.0,99.84,100.0,17
APP10736,CIT10344,SCH001,2025-12-15,47254,0.39,4,Approved,True,0,0,0,1,0,2.83,0.0,2,256,2,2,1.0,97.7,100.0,0
APP10737,CIT10183,SCH001,2025-12-16,73246,0.04,4,Under Review,True,0,0,1,1,0,3.78,90.91,2,189,2,2,1.0,57.79,100.0,36
APP10738,CIT10332,SCH004,2025-12-16,5979,0.0,3,Approved,True,0,1,0,1,1,50.18,0.0,3,176,3,3,0.75,78.08,85.59,34
APP10739,CIT10010,SCH004,2025-12-17,95648,0.0,4,Under Review,True,0,0,0,1,0,16.33,0.0,5,32,4,4,1.0,94.34,97.58,16
APP10740,CIT10494,SCH001,2025-12-17,33230,1.98,3,Under Review,True,0,0,0,1,0,2.68,2.46,2,183,2,2,0.75,95.86,84.45,0
APP10741,CIT10234,SCH006,2025-12-18,42040,0.53,4,Under Review,False,0,0,0,0,0,0.8,0.0,1,-1,1,1,1.0,100.0,100.0,3
APP10742,CIT10298,SCH010,2025-12-18,11593,0.0,3,Submitted,True,0,0,0,1,0,3.39,0.0,3,216,3,1,1.0,98.34,97.02,13
APP10743,CIT10244,SCH002,2025-12-18,23899,0.0,4,Approved,False,0,0,0,0,0,2.34,0.0,1,-1,1,1,1.0,98.69,98.61,0
APP10744,CIT10351,SCH011,2025-12-19,6890,11.8,2,Under Review,True,0,1,0,0,1,53.13,1.29,2,108,2,1,0.5,75.38,69.98,39
APP10745,CIT10267,SCH005,2025-12-19,198134,0.0,4,Approved,False,0,0,0,0,0,1.69,0.0,1,-1,1,1,1.0,99.39,99.72,0
APP10746,CIT10118,SCH008,2025-12-20,15596,0.93,5,Under Review,False,0,0,0,0,0,1.67,1.09,1,-1,1,1,1.0,97.39,97.31,2
APP10747,CIT10144,SCH003,2025-12-20,29084,2.15,5,Submitted,False,0,0,0,0,0,1.19,1.42,1,-1,1,1,1.0,100.0,98.75,1
APP10748,CIT10381,SCH009,2025-12-21,26739,1.71,5,Under Review,False,0,0,0,0,0,3.2,0.58,1,-1,1,1,1.0,100.0,97.15,0
APP10749,CIT10201,SCH007,2025-12-21,25939,0.0,3,Under Review,False,0,0,0,0,0,3.26,0.0,1,-1,1,1,0.75,98.74,85.47,3
APP10750,CIT10239,SCH009,2025-12-22,19324,0.94,1,Approved,True,0,0,0,0,1,3.34,7.84,2,316,2,1,0.33,94.96,57.16,34
APP10751,CIT10334,SCH001,2025-12-22,26444,0.0,4,Approved,True,0,0,0,1,0,1.26,0.0,2,185,2,2,1.0,99.82,98.49,2
APP10752,CIT10403,SCH005,2025-12-23,163883,0.0,5,Approved,True,0,0,0,1,0,3.9,0.0,3,165,3,3,1.0,99.83,98.76,9
APP10753,CIT10415,SCH012,2025-12-23,17409,0.0,5,Approved,False,0,0,0,0,0,2.44,0.0,1,-1,1,1,1.0,98.94,99.8,3
APP10754,CIT10457,SCH003,2025-12-24,230971,0.0,4,Under Review,False,0,0,0,0,0,3.46,0.0,1,-1,1,1,1.0,98.62,100.0,0
APP10755,CIT10484,SCH004,2025-12-24,37377,5.72,5,Submitted,True,0,0,0,1,0,3.11,0.35,3,64,3,3,1.0,99.88,100.0,14
APP10756,CIT10437,SCH004,2025-12-25,92065,0.0,4,Submitted,True,0,0,0,0,0,17.64,0.0,2,352,1,1,1.0,90.32,100.0,10
APP10757,CIT10487,SCH011,2025-12-25,60231,1.96,4,Approved,True,0,0,0,0,0,1.73,2.62,2,156,2,1,1.0,100.0,100.0,0
APP10758,CIT10246,SCH012,2025-12-26,233369,0.0,3,Submitted,True,0,0,0,1,0,1.23,0.0,3,92,3,2,0.75,98.87,84.6,13
APP10759,CIT10346,SCH007,2025-12-26,11580,0.0,5,Under Review,False,0,0,0,0,0,3.5,0.0,1,-1,1,1,1.0,97.12,100.0,0
APP10760,CIT10008,SCH010,2025-12-27,202539,2.39,3,Submitted,True,0,0,0,1,0,0.61,2.05,4,82,3,2,1.0,99.56,97.59,17
APP10761,CIT10152,SCH011,2025-12-27,36884,3.57,3,Under Review,True,0,0,0,0,0,1.47,2.46,2,64,2,1,0.75,96.48,82.53,0
APP10762,CIT10392,SCH008,2025-12-27,59063,1.53,3,Approved,False,0,0,0,0,0,2.96,0.0,1,-1,1,1,0.75,99.51,84.18,0
APP10763,CIT10211,SCH011,2025-12-28,209852,0.0,3,Submitted,True,0,0,0,1,0,1.16,0.0,3,143,3,2,0.75,99.85,87.72,13
APP10764,CIT10367,SCH010,2025-12-28,72082,2.75,5,Under Review,True,0,0,0,0,0,1.85,1.43,2,60,2,1,1.0,99.71,98.48,5
APP10765,CIT10432,SCH005,2025-12-29,116030,0.63,4,Submitted,True,0,0,0,1,0,2.71,1.61,3,72,3,2,1.0,98.2,98.68,19
APP10766,CIT10158,SCH012,2025-12-29,34893,0.0,4,Under Review,True,0,0,0,1,0,0.18,0.0,5,102,5,4,1.0,98.43,100.0,17
APP10767,CIT10058,SCH010,2025-12-30,51648,1.49,3,Submitted,True,0,0,0,0,0,2.45,2.76,2,292,2,1,1.0,96.0,100.0,3
APP10768,CIT10086,SCH007,2025-12-30,67990,2.57,5,Approved,True,0,0,0,1,0,1.43,0.39,2,20,2,2,1.0,100.0,100.0,0
APP10769,CIT10055,SCH003,2025-12-31,130216,1.4,4,Approved,True,0,0,0,1,0,1.38,2.19,3,41,2,2,1.0,99.55,98.42,0
APP10770,CIT10201,SCH003,2025-12-31,25932,0.0,5,Approved,True,0,0,0,1,0,3.29,0.0,2,10,2,2,1.0,96.71,98.82,0
APP10771,CIT10122,SCH003,2026-01-01,118288,1.36,5,Submitted,True,0,0,0,1,0,1.31,1.49,6,199,6,6,1.0,97.21,100.0,15
APP10772,CIT10446,SCH012,2026-01-01,113603,0.0,5,Submitted,True,0,0,0,1,0,13.11,0.0,3,221,3,3,1.0,95.07,100.0,14
APP10773,CIT10108,SCH004,2026-01-02,19596,0.0,3,Submitted,True,0,0,0,1,0,1.38,0.0,3,263,3,3,0.75,97.47,83.31,18
APP10774,CIT10304,SCH006,2026-01-02,50230,0.0,5,Approved,True,0,0,0,0,0,1.79,0.0,2,34,2,1,1.0,99.51,98.41,3
APP10775,CIT10132,SCH005,2026-01-03,40321,0.0,4,Approved,True,0,0,0,1,0,12.89,0.0,3,158,2,2,1.0,95.84,97.26,2
APP10776,CIT10421,SCH008,2026-01-03,50346,0.0,3,Approved,True,0,0,0,1,0,1.95,0.0,3,44,3,2,0.75,100.0,86.01,24
APP10777,CIT10392,SCH012,2026-01-04,57028,1.54,4,Submitted,True,0,0,0,1,0,0.59,0.65,2,8,2,2,1.0,99.82,99.52,0
APP10778,CIT10385,SCH005,2026-01-04,12287,0.06,4,Submitted,False,0,0,0,0,0,2.39,0.0,1,-1,1,1,1.0,100.0,99.48,1
APP10779,CIT10476,SCH011,2026-01-05,86365,6.96,4,Approved,True,0,0,0,1,0,0.9,2.66,3,48,3,2,1.0,98.4,100.0,24
APP10780,CIT10198,SCH012,2026-01-05,23172,0.69,4,Under Review,True,0,0,0,0,0,1.05,0.0,2,154,2,1,1.0,100.0,98.16,0
APP10781,CIT10047,SCH005,2026-01-05,13182,0.4,1,Under Review,True,0,0,0,1,1,9.85,2.56,3,38,3,3,0.25,96.15,56.98,41
APP10782,CIT10228,SCH010,2026-01-06,52419,0.62,3,Submitted,True,0,0,0,0,0,0.7,0.0,2,218,2,0,1.0,99.11,100.0,9
APP10783,CIT10245,SCH002,2026-01-06,99965,9.82,3,Submitted,True,0,0,0,1,0,7.75,1.11,3,65,3,3,0.75,97.34,83.86,23
APP10784,CIT10203,SCH012,2026-01-07,64112,6.07,3,Approved,True,0,0,1,1,1,3.22,1191.49,3,314,3,3,0.75,54.77,83.04,54
APP10785,CIT10261,SCH011,2026-01-07,96553,0.2,3,Under Review,True,0,0,0,1,0,2.17,0.0,6,134,5,3,0.75,97.25,83.4,16
APP10786,CIT10178,SCH011,2026-01-08,33532,0.0,4,Under Review,True,0,0,0,1,0,0.33,0.0,3,172,3,2,1.0,100.0,100.0,19
APP10787,CIT10024,SCH005,2026-01-08,39853,1.09,5,Submitted,False,0,0,0,0,0,2.46,1.87,1,-1,1,1,1.0,96.34,97.27,4
APP10788,CIT10175,SCH012,2026-01-09,13891,0.0,3,Submitted,False,0,0,1,0,0,2.96,100.0,1,-1,1,1,0.75,55.39,86.02,25
APP10789,CIT10274,SCH007,2026-01-09,102842,0.23,4,Approved,False,0,0,1,0,0,3.68,64.29,1,-1,1,1,1.0,70.07,99.23,21
APP10790,CIT10340,SCH002,2026-01-10,68061,0.32,4,Approved,False,0,0,0,0,0,2.38,3.03,1,-1,1,1,1.0,97.52,97.88,0
APP10791,CIT10412,SCH006,2026-01-10,251835,0.38,4,Under Review,True,0,0,0,1,0,2.46,2.56,5,86,4,4,1.0,97.12,100.0,20
APP10792,CIT10461,SCH007,2026-01-11,20597,0.0,5,Submitted,False,0,0,0,0,0,2.27,0.0,1,-1,1,1,1.0,99.47,100.0,0
APP10793,CIT10261,SCH005,2026-01-11,106439,0.2,1,Submitted,True,1,0,0,1,1,7.84,0.0,7,4,6,4,0.25,97.78,56.61,51
APP10794,CIT10286,SCH009,2026-01-12,35492,3.96,2,Under Review,True,0,1,0,1,1,49.29,2.59,2,153,2,2,0.67,75.79,81.96,15
APP10795,CIT10001,SCH004,2026-01-12,56776,0.0,5,Under Review,False,0,0,0,0,0,0.91,0.0,1,-1,1,1,1.0,98.92,99.64,3
APP10796,CIT10086,SCH010,2026-01-13,70191,2.56,3,Under Review,True,0,0,0,1,1,1.77,0.0,6,3,3,2,1.0,99.29,72.56,29
APP10797,CIT10338,SCH001,2026-01-13,176601,0.0,5,Submitted,True,0,0,0,1,0,2.58,0.0,3,265,3,2,1.0,97.93,98.59,21
APP10798,CIT10430,SCH008,2026-01-14,10834,0.0,4,Under Review,True,0,0,0,1,0,9.72,0.0,2,341,2,2,1.0,94.5,100.0,3
APP10799,CIT10069,SCH008,2026-01-14,46780,1.54,4,Under Review,True,0,0,0,1,0,2.51,2.67,4,99,4,3,1.0,96.3,100.0,19
APP10800,CIT10031,SCH007,2026-01-14,74265,5.0,3,Under Review,True,0,0,0,1,0,12.37,1.01,5,93,3,3,0.75,94.42,86.3,15
APP10801,CIT10198,SCH008,2026-01-15,22476,0.71,4,Approved,True,0,0,0,1,0,1.98,2.9,3,10,3,2,1.0,95.82,100.0,14
APP10802,CIT10091,SCH002,2026-01-15,54996,3.49,3,Under Review,False,1,0,0,0,1,2.59,0.0,4,1,1,1,0.75,97.81,53.71,22
APP10803,CIT10440,SCH003,2026-01-16,78713,0.0,4,Under Review,True,0,0,0,1,0,2.12,0.0,2,316,2,2,1.0,100.0,97.2,0
APP10804,CIT10473,SCH009,2026-01-16,54808,0.0,5,Under Review,True,0,0,0,1,0,1.75,0.0,2,316,2,2,1.0,99.49,99.31,0
APP10805,CIT10349,SCH001,2026-01-17,239854,0.0,5,Approved,True,0,0,0,1,0,3.44,0.0,2,182,2,2,1.0,98.14,98.51,2
APP10806,CIT10383,SCH008,2026-01-17,12632,0.7,5,Under Review,True,0,0,0,1,0,3.92,1.45,2,142,2,2,1.0,97.63,97.02,0
APP10807,CIT10412,SCH008,2026-01-18,256787,0.39,5,Under Review,True,0,0,0,1,0,0.54,0.0,6,8,5,5,1.0,98.99,100.0,14
APP10808,CIT10016,SCH007,2026-01-18,123864,0.2,5,Submitted,True,0,0,0,1,0,1.11,0.0,3,266,2,2,1.0,99.8,100.0,0
APP10809,CIT10310,SCH011,2026-01-19,90759,0.0,4,Approved,False,0,0,0,0,0,3.71,0.0,1,-1,1,0,1.0,99.69,100.0,0
APP10810,CIT10437,SCH005,2026-01-19,113661,0.0,5,Approved,True,0,0,0,1,0,1.67,0.0,3,25,2,2,1.0,99.55,100.0,0
APP10811,CIT10396,SCH004,2026-01-20,40027,1.56,5,Under Review,False,0,0,0,0,0,0.99,1.96,1,-1,1,1,1.0,100.0,98.93,0
APP10812,CIT10276,SCH010,2026-01-20,62675,0.0,4,Approved,True,0,0,0,1,0,0.38,0.0,4,54,4,2,1.0,98.0,97.42,12
APP10813,CIT10338,SCH010,2026-01-21,169355,0.0,3,Submitted,True,0,0,0,1,0,1.63,0.0,4,8,3,2,1.0,98.03,98.61,6
APP10814,CIT10162,SCH010,2026-01-21,28554,4.76,4,Approved,True,0,0,0,0,0,1.41,5.56,3,156,2,1,1.0,98.55,100.0,3
APP10815,CIT10437,SCH010,2026-01-22,108634,0.0,4,Under Review,True,0,0,0,1,0,2.82,0.0,4,3,3,2,1.0,98.83,67.77,37
APP10816,CIT10192,SCH006,2026-01-22,65724,2.53,2,Submitted,True,0,0,0,1,1,9.16,3.8,6,3,3,3,0.67,92.71,49.51,39
APP10817,CIT10151,SCH012,2026-01-23,65152,1.49,4,Approved,True,0,0,0,1,0,0.69,1.97,3,67,3,3,1.0,100.0,97.53,15
APP10818,CIT10365,SCH011,2026-01-23,16651,0.0,5,Approved,False,0,0,0,0,0,1.46,0.0,1,-1,1,0,1.0,98.26,100.0,7
APP10819,CIT10411,SCH001,2026-01-23,55818,0.0,4,Under Review,False,0,0,0,0,0,3.7,0.0,1,-1,1,1,1.0,96.59,99.92,4
APP10820,CIT10113,SCH005,2026-01-24,19923,0.17,3,Under Review,True,0,0,0,1,0,2.52,0.0,6,67,5,4,0.75,99.49,87.97,21
APP10821,CIT10273,SCH004,2026-01-24,40255,0.15,5,Approved,False,0,0,0,0,0,3.75,0.0,1,-1,1,1,1.0,96.84,100.0,8
APP10822,CIT10176,SCH004,2026-01-25,130332,0.0,2,Submitted,True,1,0,0,1,1,11.65,0.0,5,1,2,2,0.5,95.09,39.52,48
APP10823,CIT10149,SCH007,2026-01-25,13077,0.0,5,Approved,True,0,0,0,1,0,8.97,0.0,5,60,4,4,1.0,94.05,100.0,13
APP10824,CIT10178,SCH009,2026-01-26,38565,0.0,4,Under Review,True,0,0,0,1,0,14.63,0.0,4,18,4,3,1.0,91.6,100.0,27
APP10825,CIT10424,SCH008,2026-01-26,100944,3.32,4,Under Review,True,0,0,0,1,0,2.94,2.64,3,149,3,1,1.0,98.66,100.0,15
APP10826,CIT10382,SCH011,2026-01-27,18978,0.2,3,Approved,True,0,0,0,1,0,1.1,0.0,3,86,3,2,0.75,97.56,85.58,16
APP10827,CIT10223,SCH012,2026-01-27,34344,0.85,4,Approved,True,0,0,0,1,0,1.74,1.16,2,370,2,2,1.0,97.59,99.71,3
APP10828,CIT10259,SCH008,2026-01-28,12569,3.74,5,Approved,True,0,0,0,1,0,2.88,0.27,3,80,3,3,1.0,98.54,100.0,16
APP10829,CIT10273,SCH005,2026-01-28,38227,0.15,4,Submitted,True,0,0,0,1,0,1.48,0.0,2,4,2,2,1.0,100.0,97.1,0
APP10830,CIT10189,SCH006,2026-01-29,11869,0.31,4,Under Review,True,0,0,0,1,0,1.09,3.33,4,165,3,3,1.0,97.6,97.72,12
APP10831,CIT10306,SCH002,2026-01-29,27061,1.7,5,Approved,True,0,0,0,1,0,1.55,2.86,4,253,3,3,1.0,99.81,100.0,6
APP10832,CIT10378,SCH011,2026-01-30,78135,3.06,4,Submitted,False,0,0,0,0,0,2.76,2.24,1,-1,1,0,1.0,99.64,99.11,0
APP10833,CIT10090,SCH003,2026-01-30,81954,0.0,2,Under Review,True,0,1,0,1,1,50.68,0.0,2,77,2,2,0.5,75.23,71.17,40
APP10834,CIT10343,SCH005,2026-01-31,304930,0.0,3,Under Review,True,0,0,0,1,0,2.33,0.0,3,56,3,3,0.75,98.9,83.49,18
APP10835,CIT10262,SCH002,2026-01-31,109954,0.0,4,Submitted,False,0,0,0,0,0,3.73,0.0,1,-1,1,1,1.0,98.82,99.26,0
APP10836,CIT10156,SCH003,2026-02-01,66299,1.05,4,Under Review,False,0,0,0,0,0,1.7,1.87,1,-1,1,1,1.0,96.89,99.43,0
APP10837,CIT10200,SCH004,2026-02-01,37075,0.08,4,Approved,False,0,0,0,0,0,0.07,0.0,1,-1,1,1,1.0,99.3,100.0,0
APP10838,CIT10055,SCH006,2026-02-02,130755,1.38,5,Approved,True,0,0,0,1,0,0.97,0.73,4,33,2,2,1.0,99.74,100.0,0
APP10839,CIT10254,SCH005,2026-02-02,81650,2.04,5,Under Review,True,0,0,0,1,0,2.2,0.0,2,194,2,2,1.0,99.22,98.53,0
APP10840,CIT10442,SCH010,2026-02-02,25909,3.02,5,Submitted,True,0,0,0,1,0,8.77,0.66,3,50,3,1,1.0,95.63,100.0,20
APP10841,CIT10173,SCH004,2026-02-03,30256,0.2,2,Under Review,True,0,0,0,0,1,7.57,4.76,2,163,2,1,0.5,94.46,72.71,29
APP10842,CIT10200,SCH002,2026-02-03,36559,0.08,3,Approved,True,0,0,0,1,0,1.32,0.0,2,2,2,2,0.75,98.45,53.28,22
APP10843,CIT10403,SCH012,2026-02-04,155354,0.0,4,Submitted,True,0,0,0,1,0,1.51,0.0,4,43,3,3,1.0,100.0,100.0,20
APP10844,CIT10102,SCH011,2026-02-04,15893,0.0,5,Approved,True,0,0,0,0,0,2.71,0.0,2,57,2,1,1.0,99.13,99.26,1
APP10845,CIT10285,SCH005,2026-02-05,12414,0.0,3,Under Review,False,0,0,0,0,0,3.45,0.0,1,-1,1,1,0.75,97.03,82.62,0
APP10846,CIT10151,SCH005,2026-02-05,74276,1.48,1,Approved,True,0,0,0,1,1,14.79,2.63,4,13,4,4,0.25,93.01,57.62,49
APP10847,CIT10111,SCH011,2026-02-06,178895,0.0,3,Under Review,False,1,0,0,0,1,4.49,0.0,1,1,1,0,0.75,97.04,53.02,19
APP10848,CIT10416,SCH007,2026-02-06,57228,2.5,4,Approved,True,0,0,0,1,0,0.08,2.46,2,267,2,2,1.0,99.04,99.25,2
APP10849,CIT10266,SCH001,2026-02-07,42114,0.0,3,Submitted,True,1,0,0,1,1,0.24,0.0,3,0,3,2,0.75,99.7,55.35,32
APP10850,CIT10091,SCH004,2026-02-07,54419,3.45,4,Submitted,True,0,0,0,1,0,1.52,1.15,2,23,2,2,1.0,97.64,100.0,10
APP10851,CIT10177,SCH011,2026-02-08,31988,0.65,4,Submitted,True,0,0,0,1,0,0.71,1.56,3,265,3,1,1.0,100.0,100.0,17
APP10852,CIT10449,SCH005,2026-02-08,40180,0.0,3,Submitted,True,0,0,0,1,0,1.25,0.0,2,96,2,2,0.75,100.0,83.78,1
APP10853,CIT10231,SCH008,2026-02-09,152873,0.0,4,Approved,False,0,0,0,0,0,3.67,0.0,1,-1,1,1,1.0,98.41,99.8,0
APP10854,CIT10029,SCH012,2026-02-09,45803,0.0,3,Under Review,True,0,0,0,1,0,0.43,0.0,2,200,2,2,0.75,98.16,87.28,9
APP10855,CIT10443,SCH012,2026-02-10,115951,0.0,1,Under Review,True,1,0,0,1,1,7.78,0.0,2,1,2,2,0.25,95.7,26.14,49
APP10856,CIT10301,SCH008,2026-02-10,69730,0.0,5,Submitted,True,0,0,0,1,0,2.97,0.0,3,69,3,2,1.0,96.72,100.0,11
APP10857,CIT10195,SCH001,2026-02-11,5255,0.69,1,Rejected,True,0,1,0,1,1,79.11,1.43,3,267,3,3,0.25,64.53,56.91,70
APP10858,CIT10307,SCH005,2026-02-11,270987,4.41,5,Submitted,True,0,0,0,1,0,3.96,1.34,4,104,3,3,1.0,99.16,100.0,23
APP10859,CIT10239,SCH010,2026-02-11,18107,1.22,4,Approved,True,0,0,0,1,0,3.17,19.61,3,51,3,1,1.0,89.08,99.62,18
APP10860,CIT10357,SCH001,2026-02-12,60628,3.24,4,Approved,True,0,0,0,1,0,0.29,2.99,3,159,3,2,1.0,98.1,99.78,20
APP10861,CIT10479,SCH001,2026-02-12,12006,0.0,5,Approved,True,0,0,0,1,0,0.05,0.0,3,91,3,3,1.0,98.61,97.15,10
APP10862,CIT10384,SCH002,2026-02-13,113956,1.81,4,Approved,False,0,0,0,0,0,3.94,0.0,1,-1,1,1,1.0,98.6,100.0,2
APP10863,CIT10267,SCH002,2026-02-13,165873,0.0,4,Submitted,True,0,0,0,1,0,14.87,0.0,2,56,2,2,1.0,91.89,99.38,7
APP10864,CIT10214,SCH009,2026-02-14,180734,0.95,5,Submitted,True,0,0,0,1,0,16.94,2.15,2,362,2,2,1.0,93.05,99.73,5
APP10865,CIT10082,SCH004,2026-02-14,23018,0.98,3,Approved,True,0,0,0,1,0,17.0,0.0,2,291,2,2,0.75,93.24,85.38,9
APP10866,CIT10128,SCH003,2026-02-15,16448,0.04,3,Under Review,True,0,0,0,0,0,6.66,0.0,3,88,1,1,0.75,96.33,86.37,0
APP10867,CIT10483,SCH011,2026-02-15,39750,0.0,4,Approved,True,0,0,0,1,0,0.17,0.0,6,124,5,4,1.0,99.3,100.0,18
APP10868,CIT10262,SCH001,2026-02-16,108641,0.0,3,Approved,True,0,0,0,1,0,2.49,0.0,2,16,2,2,0.75,100.0,82.98,5
APP10869,CIT10067,SCH012,2026-02-16,101571,0.0,4,Approved,True,0,0,0,1,0,1.68,0.0,3,124,3,3,1.0,98.46,100.0,9
